Date,Open,High,Low,Close,Volume,Adj Close
1997-02-07,78.8125,79.25,77.781197,79.218697,2321000,55.441301
1997-02-10,79.25,79.531197,78.421799,78.468697,1670000,54.916413
1997-02-11,78.781197,79.375,78.125,79.375,1664300,55.55069
1997-02-12,79.375,80.640602,79.265602,80.5,2675400,56.338023
1997-02-13,80.8125,81.5625,80.6875,81.375,1104800,56.950393
1997-02-14,81.1875,81.468697,80.906197,81.1875,1112900,56.819171
1997-02-18,81.343697,81.9375,80.75,81.875,833100,57.300318
1997-02-19,81.656197,82.0,81.156197,81.328102,648100,56.917571
1997-02-20,81.031197,81.359299,80.156197,80.343697,1193900,56.228634
1997-02-21,80.406197,80.765602,80.140602,80.375,1844400,56.250541
1997-02-24,79.968697,81.375,79.968697,81.328102,787300,56.917571
1997-02-25,81.406197,81.531197,80.875,81.390602,1653900,56.961312
1997-02-26,81.3125,81.4375,79.625,80.593697,1597800,56.403596
1997-02-27,80.8125,80.8125,79.375,79.390602,1813100,55.561609
1997-02-28,79.25,79.875,79.0625,79.156197,2961200,55.39756
1997-03-03,78.75,79.75,78.6875,79.6875,1210400,55.769394
1997-03-04,79.906197,80.125,79.093697,79.25,1478700,55.463209
1997-03-05,79.718697,80.593697,79.453102,80.593697,1254800,56.403596
1997-03-06,80.625,80.906197,79.875,80.125,1528500,56.075579
1997-03-07,80.4375,81.156197,80.25,80.843697,1859300,56.578559
1997-03-10,80.9375,81.6875,80.546799,81.6875,1074900,57.169096
1997-03-11,81.75,81.796799,81.25,81.25,624600,56.862911
1997-03-12,81.3125,81.343697,80.296799,80.531197,1055600,56.359856
1997-03-13,80.25,80.468697,79.0625,79.281197,2514100,55.485042
1997-03-14,79.640602,80.031197,79.25,79.6875,1642700,55.769394
1997-03-17,79.25,80.031197,78.4375,79.906197,3013500,55.922449
1997-03-18,80.0,80.109299,78.718697,79.046799,1352500,55.320998
1997-03-19,78.843697,79.5,78.0625,78.781197,1510000,55.135116
1997-03-20,78.75,79.0,77.875,78.375,1808200,54.850839
1997-03-21,78.6875,78.75,78.343697,78.4375,2810600,55.104806
1997-03-24,78.5,79.578102,78.093697,79.531197,2145600,55.873163
1997-03-25,79.343697,79.968697,78.531197,78.75,2125800,55.324348
1997-03-26,79.0625,79.656197,78.6875,79.093697,1335300,55.565805
1997-03-27,79.375,79.375,76.156197,77.0,2898500,54.094918
1997-03-31,76.906197,77.125,75.25,75.375,4270700,52.953304
1997-04-01,75.25,76.1875,75.046799,75.859299,3210900,53.293539
1997-04-02,75.625,75.9375,74.4375,74.5,2672700,52.338589
1997-04-03,74.4375,75.125,74.1875,74.906197,2284200,52.623955
1997-04-04,74.5,75.859299,74.156197,75.843697,3706700,53.282578
1997-04-07,76.1875,76.625,76.140602,76.140602,2596200,53.491164
1997-04-08,76.125,76.781197,75.843697,76.6875,1822700,53.875377
1997-04-09,77.0,77.046799,75.843697,76.0625,2453200,53.436294
1997-04-10,76.093697,76.546799,75.6875,75.781197,1996500,53.23867
1997-04-11,75.0625,75.3125,73.375,73.375,4221600,51.548241
1997-04-14,73.734299,74.453102,73.3125,74.359299,3988500,52.239742
1997-04-15,75.25,75.640602,74.5,75.625,2760400,53.128937
1997-04-16,75.375,76.609299,75.25,76.5,2273300,53.743652
1997-04-17,76.5,77.0,76.0,76.1875,1386000,53.524111
1997-04-18,76.8125,76.984299,76.25,76.5625,1702100,53.78756
1997-04-21,76.75,76.906197,75.468697,76.0625,2809400,53.436294
1997-04-22,76.109299,77.734299,76.0,77.734299,3215000,54.610785
1997-04-23,77.656197,78.031197,77.1875,77.8125,2047700,54.665724
1997-04-24,78.046799,78.281197,76.875,77.421799,2689900,54.391244
1997-04-25,77.0625,77.203102,76.421799,76.531197,1606200,53.765568
1997-04-28,76.5,77.8125,76.375,77.281197,1666500,54.292467
1997-04-29,78.593697,79.781197,78.296799,79.718697,3197400,56.004887
1997-04-30,79.25,80.6875,79.218697,80.093697,3372200,56.268337
1997-05-01,80.218697,80.531197,79.3125,80.0,2149500,56.202512
1997-05-02,80.281197,81.671799,80.0625,81.4375,1448300,57.212401
1997-05-05,81.656197,83.5625,81.296799,83.375,3636200,58.573555
1997-05-06,82.968697,83.468697,82.5,83.3125,1721100,58.529647
1997-05-07,83.0,83.0,81.406197,81.5,2327200,57.256309
1997-05-08,81.3125,83.218697,81.1875,82.0625,2923700,57.651483
1997-05-09,82.968697,83.125,81.656197,82.625,2558200,58.046657
1997-05-12,82.9375,84.25,82.875,84.0,2357900,59.012637
1997-05-13,83.9375,84.093697,83.015602,83.656197,1195100,58.771105
1997-05-14,84.234299,84.5,83.4375,83.8125,2772000,58.880913
1997-05-15,83.8125,84.593697,83.515602,84.375,884100,59.276087
1997-05-16,84.125,84.3125,83.0,83.218697,1934200,58.463747
1997-05-19,83.3125,83.906197,83.0625,83.468697,1375800,58.63938
1997-05-20,83.281197,84.6875,82.75,84.468697,1756400,59.341911
1997-05-21,84.6875,84.984299,83.656197,84.281197,1208000,59.210187
1997-05-22,84.375,84.468697,83.5625,84.0,907600,59.012637
1997-05-23,84.375,85.218697,84.156197,84.781197,644400,59.561453
1997-05-27,84.375,85.531197,84.265602,85.125,1531000,59.802985
1997-05-28,85.125,85.453102,84.515602,85.109299,716700,59.791955
1997-05-29,85.093697,85.25,84.5,84.609299,1282700,59.440689
1997-05-30,83.218697,85.5625,83.125,85.156197,2143300,59.824902
1997-06-02,85.343697,85.5,84.718697,84.781197,1479100,59.561453
1997-06-03,84.406197,85.4375,84.343697,84.5,1562100,59.363903
1997-06-04,84.531197,84.75,84.078102,84.406197,1063100,59.298003
1997-06-05,84.593697,85.3125,84.421799,84.718697,1180800,59.517544
1997-06-06,84.593697,86.4375,84.593697,86.375,1511100,60.681149
1997-06-09,86.4375,86.875,86.343697,86.8125,1823400,60.988507
1997-06-10,86.843697,87.406197,86.5,87.078102,1217500,61.175101
1997-06-11,87.0,87.406197,86.828102,87.281197,1673800,61.317781
1997-06-12,87.875,89.0,87.5625,88.968697,4273300,62.503303
1997-06-13,89.0625,90.0,88.906197,89.718697,2132900,63.030201
1997-06-16,89.75,90.0,89.468697,89.75,800400,63.052193
1997-06-17,89.4375,90.234299,88.9375,89.625,2048100,62.964376
1997-06-18,89.125,89.625,88.968697,89.3125,1971900,62.744835
1997-06-19,89.609299,90.5,89.375,90.234299,2029900,63.392428
1997-06-20,89.9375,90.343697,89.5,89.578102,1396900,63.176475
1997-06-23,89.406197,89.906197,87.343697,87.406197,3991500,61.644702
1997-06-24,88.25,89.875,88.0,89.625,4895100,63.209551
1997-06-25,89.484299,90.25,87.9375,89.0,4708900,62.768759
1997-06-26,88.843697,89.625,87.6875,88.5625,2569900,62.460204
1997-06-27,88.968697,89.718697,88.6875,88.906197,2617900,62.702602
1997-06-30,88.906197,89.468697,87.875,88.3125,2384900,62.283888
1997-07-01,88.5,89.5625,88.390602,89.343697,1749000,63.011157
1997-07-02,89.5625,90.8125,89.218697,90.8125,1961800,64.047055
1997-07-03,91.875,92.156197,91.468697,92.0625,2539100,64.928639
1997-07-07,92.375,92.5,90.906197,91.125,1158600,64.267451
1997-07-08,91.25,92.1875,91.1875,92.078102,3396500,64.939642
1997-07-09,92.3125,92.375,90.031197,91.0625,5390300,64.223372
1997-07-10,91.125,91.843697,90.484299,91.468697,2072200,64.509849
1997-07-11,91.593697,92.1875,91.375,91.781197,2258900,64.730245
1997-07-14,91.890602,92.3125,91.218697,92.0625,3186400,64.928639
1997-07-15,92.3125,92.765602,91.468697,92.531197,2983100,65.259195
1997-07-16,93.125,94.093697,92.890602,93.75,2621300,66.118777
1997-07-17,93.625,93.8125,92.781197,93.281197,1794800,65.788145
1997-07-18,93.015602,93.218697,91.0625,91.296799,3961900,64.388615
1997-07-21,91.281197,91.593697,90.6875,91.3125,3810300,64.399689
1997-07-22,91.6875,93.796799,91.625,93.734299,4243400,66.107703
1997-07-23,93.9375,94.484299,93.531197,93.656197,3204300,66.05262
1997-07-24,93.9375,94.265602,92.6875,94.093697,4152700,66.361175
1997-07-25,94.5625,94.8125,93.625,94.031197,2364800,66.317095
1997-07-28,94.25,94.5625,93.5,93.968697,2794700,66.273016
1997-07-29,93.625,94.468697,93.421799,94.281197,2737100,66.493412
1997-07-30,94.5,95.625,94.406197,95.406197,4839800,67.286838
1997-07-31,95.406197,96.031197,95.031197,95.3125,2138700,67.220756
1997-08-01,95.5,95.718697,93.8125,94.9375,7077700,66.956281
1997-08-04,94.781197,95.546799,94.406197,95.1875,2339500,67.132598
1997-08-05,95.093697,95.6875,94.906197,95.25,1466700,67.176677
1997-08-06,95.4375,96.531197,95.0625,96.031197,2478200,67.727629
1997-08-07,96.5,96.625,95.125,95.3125,3641900,67.220756
1997-08-08,94.3125,94.75,92.406197,93.375,7113100,65.854302
1997-08-11,93.75,94.281197,92.625,94.0625,6355900,66.339173
1997-08-12,94.218697,94.546799,92.468697,92.5625,6132500,65.281272
1997-08-13,93.6875,93.843697,91.468697,92.281197,6982300,65.082878
1997-08-14,93.093697,93.3125,91.718697,92.625,3462700,65.325351
1997-08-15,92.125,92.125,89.625,89.781197,4907100,63.319711
1997-08-18,90.375,91.781197,89.343697,91.781197,5638900,64.730245
1997-08-19,92.218697,92.906197,91.531197,92.843697,3802800,65.479591
1997-08-20,92.9375,94.3125,92.609299,94.25,3564600,66.47141
1997-08-21,94.125,94.25,92.093697,92.593697,5392600,65.303274
1997-08-22,91.0,92.734299,90.5625,92.5625,8087800,65.281272
1997-08-25,92.781197,93.406197,91.843697,92.218697,3888000,65.038799
1997-08-26,92.0,92.5625,90.703102,90.859299,4290000,64.080061
1997-08-27,91.0,91.968697,90.406197,91.406197,5484300,64.46577
1997-08-28,91.1875,91.9375,90.0,90.015602,4287900,63.485029
1997-08-29,90.125,91.109299,89.718697,90.375,2652300,63.738501
1997-09-02,90.6875,93.359299,90.593697,93.3125,7294000,65.810223
1997-09-03,93.296799,94.0,92.75,92.8125,2812500,65.457589
1997-09-04,93.0625,93.718697,92.75,93.406197,2473700,65.876304
1997-09-05,93.968697,94.4375,92.593697,93.140602,3663300,65.688989
1997-09-08,93.718697,94.0,93.3125,93.546799,803500,65.975466
1997-09-09,93.218697,94.281197,92.906197,93.593697,1885200,66.008541
1997-09-10,93.125,93.5,91.656197,91.656197,3623700,64.642086
1997-09-11,91.781197,91.906197,90.25,91.1875,7055900,64.31153
1997-09-12,92.0,92.968697,90.9375,92.656197,6708000,65.347353
1997-09-15,92.656197,93.3125,92.1875,92.5,2060500,65.237193
1997-09-16,93.3125,95.281197,93.031197,94.8125,6979000,66.868123
1997-09-17,95.375,95.5,94.5,94.8125,2220000,66.868123
1997-09-18,95.0,96.375,94.968697,95.218697,5045400,67.1546
1997-09-19,94.656197,95.359299,94.406197,95.031197,1566400,67.26821
1997-09-22,95.5,96.203102,95.218697,95.5625,3259000,67.644295
1997-09-23,95.5625,95.703102,94.75,95.125,1872800,67.334609
1997-09-24,95.375,96.109299,94.281197,94.343697,2793100,66.78156
1997-09-25,94.25,94.75,93.625,93.6875,6327800,66.317069
1997-09-26,94.4375,94.8125,94.1875,94.468697,3995800,66.870042
1997-09-29,94.5,95.5625,94.156197,95.375,2065000,67.511573
1997-09-30,95.0,95.6875,94.375,94.375,4137600,66.803719
1997-10-01,95.25,95.8125,94.781197,95.625,3567500,67.688536
1997-10-02,95.531197,96.1875,95.3125,96.156197,2577500,68.064546
1997-10-03,97.468697,97.75,95.343697,96.640602,6499900,68.407434
1997-10-06,97.3125,97.609299,96.906197,97.281197,2272100,68.860881
1997-10-07,97.531197,98.5,97.203102,98.1875,1832800,69.502412
1997-10-08,98.359299,98.375,96.734299,97.5,4439400,69.015762
1997-10-09,96.781197,97.609299,96.218697,97.156197,3607600,68.7724
1997-10-10,96.3125,96.984299,96.25,96.875,2858100,68.573354
1997-10-13,97.343697,97.546799,96.718697,96.968697,1760300,68.639677
1997-10-14,97.468697,97.5,96.1875,97.0,2235700,68.661835
1997-10-15,96.3125,97.0625,96.281197,96.781197,2601700,68.506955
1997-10-16,97.3125,97.5,95.0,95.25,9488100,67.423091
1997-10-17,95.015602,95.375,93.0,94.281197,8151300,66.73732
1997-10-20,94.843697,95.75,94.156197,95.625,3636400,67.688536
1997-10-21,96.218697,97.5,96.031197,97.484299,5225400,69.004648
1997-10-22,97.343697,97.390602,96.531197,96.843697,4485200,68.551195
1997-10-23,94.9375,95.75,94.281197,94.9375,8054100,67.201887
1997-10-24,96.156197,96.156197,93.671799,94.0,6778700,66.538273
1997-10-27,93.015602,93.9375,86.843697,87.1875,10840700,61.716018
1997-10-28,84.375,92.875,84.375,92.218697,19548000,65.277371
1997-10-29,92.5,93.75,91.281197,91.968697,10134400,65.100407
1997-10-30,90.625,92.5625,89.75,89.9375,9772900,63.662617
1997-10-31,91.8125,92.5,90.4375,92.0625,7072700,65.166806
1997-11-03,93.1875,94.375,92.875,94.0,5548500,66.538273
1997-11-04,93.875,94.4375,93.281197,94.0,3455700,66.538273
1997-11-05,94.1875,95.281197,93.843697,94.3125,4774900,66.759478
1997-11-06,94.031197,94.343697,93.5,93.953102,3679800,66.505077
1997-11-07,92.375,93.25,91.4375,92.9375,10606800,65.786179
1997-11-10,93.625,93.843697,92.0,92.375,4347900,65.388011
1997-11-11,92.6875,93.0625,92.031197,92.406197,3212400,65.410093
1997-11-12,91.625,92.718697,90.375,90.5,6775300,64.060785
1997-11-13,91.468697,92.156197,90.093697,91.8125,8589600,64.989843
1997-11-14,92.3125,93.390602,91.609299,93.0625,5827900,65.87466
1997-11-17,94.375,95.3125,94.031197,94.781197,5149900,67.091247
1997-11-18,94.8125,95.093697,93.890602,94.1875,3433600,66.670996
1997-11-19,93.6875,95.0625,92.75,94.656197,4387900,67.002765
1997-11-20,95.3125,96.531197,95.281197,96.093697,4822700,68.020305
1997-11-21,96.625,96.8125,95.656197,96.75,5436500,68.484872
1997-11-24,96.0,96.343697,94.625,95.0,4337200,67.246127
1997-11-25,95.625,95.8125,94.656197,95.25,4525000,67.423091
1997-11-26,95.875,95.984299,95.3125,95.531197,2681100,67.622137
1997-11-28,95.75,96.25,95.593697,95.625,1564700,67.688536
1997-12-01,96.218697,98.093697,96.031197,98.093697,4850900,69.436013
1997-12-02,97.6875,97.984299,97.25,97.5,1974900,69.015762
1997-12-03,97.625,98.531197,96.875,97.781197,3302500,69.214808
1997-12-04,98.5,98.718697,97.375,97.6875,2872500,69.148485
1997-12-05,97.375,99.0,97.125,98.9375,3458800,70.033302
1997-12-08,98.968697,99.0,98.25,98.656197,2289200,69.834181
1997-12-09,98.218697,98.593697,97.625,98.0625,1703000,69.41393
1997-12-10,97.5625,97.843697,96.468697,97.218697,3558400,68.816641
1997-12-11,96.3125,96.593697,95.3125,95.5625,5072800,67.644295
1997-12-12,96.4375,96.5,94.906197,95.75,4478400,67.777018
1997-12-15,96.25,97.109299,95.875,96.718697,4674700,68.462714
1997-12-16,97.218697,97.8125,96.875,97.3125,2885800,68.88304
1997-12-17,97.843697,97.875,96.703102,96.8125,2236300,68.529113
1997-12-18,96.9375,96.9375,95.218697,95.875,4658300,67.8655
1997-12-19,94.531197,95.875,92.375,94.781197,8556000,67.358226
1997-12-22,95.4375,95.906197,94.5625,95.390602,5136800,67.791313
1997-12-23,95.4375,95.625,93.531197,93.6875,4436500,66.580968
1997-12-24,94.4375,94.4375,93.25,93.406197,2019200,66.381054
1997-12-26,94.125,94.125,93.406197,93.781197,941800,66.647555
1997-12-29,94.593697,95.718697,94.4375,95.625,2080000,67.957892
1997-12-30,95.9375,97.25,95.843697,97.125,3616000,69.023898
1997-12-31,96.875,97.625,96.6875,97.0625,4359500,68.979482
1998-01-02,97.3125,97.656197,96.531197,97.5625,2360900,69.334817
1998-01-05,97.843697,98.4375,96.781197,97.781197,4191800,69.490238
1998-01-06,97.25,97.281197,96.1875,96.218697,3154900,68.379815
1998-01-07,96.093697,96.718697,95.218697,96.468697,4424200,68.557483
1998-01-08,96.3125,96.3125,95.375,95.625,3831000,67.957892
1998-01-09,95.25,95.5,91.906197,92.3125,10258800,65.603795
1998-01-12,91.125,94.1875,90.906197,94.0,12097900,66.803052
1998-01-13,94.625,95.375,94.218697,95.3125,5224900,67.735808
1998-01-14,95.6875,95.968697,94.718697,95.75,3770400,68.046726
1998-01-15,95.5,95.75,94.8125,94.953102,2875400,67.480394
1998-01-16,96.25,96.6875,95.656197,96.3125,4374800,68.446478
1998-01-20,96.6875,98.015602,96.5,97.875,5091700,69.556902
1998-01-21,97.218697,97.6875,96.156197,96.9375,4699400,68.890648
1998-01-22,96.156197,96.875,95.875,96.078102,4543400,68.279899
1998-01-23,96.5,96.781197,95.0,95.9375,6350300,68.179977
1998-01-26,96.375,96.734299,95.406197,95.875,4362900,68.13556
1998-01-27,95.8125,97.5,95.656197,96.843697,7044200,68.823984
1998-01-28,97.406197,98.109299,97.1875,97.718697,4268600,69.445821
1998-01-29,97.843697,99.5625,97.5625,98.25,8007700,69.823403
1998-01-30,98.781197,98.968697,98.0,98.3125,3649100,69.86782
1998-02-02,99.906197,100.5,99.75,99.9375,5756300,71.02266
1998-02-03,100.0,100.8125,99.718697,100.6875,2759600,71.555663
1998-02-04,100.281197,101.156197,99.9375,100.5625,3374000,71.466829
1998-02-05,101.3125,101.593697,100.031197,100.5,5076200,71.422412
1998-02-06,101.0,101.625,100.6875,101.625,5701200,72.221917
1998-02-09,101.718697,101.75,100.718697,101.281197,2322200,71.977586
1998-02-10,101.4375,102.468697,101.1875,102.25,3660400,72.666086
1998-02-11,102.093697,102.343697,101.703102,102.156197,4073200,72.599423
1998-02-12,101.718697,102.9375,100.875,102.593697,5024700,72.910341
1998-02-13,102.1875,102.515602,101.875,102.0,2101300,72.488418
1998-02-17,102.8125,103.093697,102.156197,102.5,3055500,72.843754
1998-02-18,102.3125,103.484299,102.281197,103.4375,3007400,73.510008
1998-02-19,103.25,103.406197,102.75,102.890602,3387800,73.121343
1998-02-20,103.156197,103.718697,102.375,103.656197,3707000,73.665429
1998-02-23,104.25,104.25,103.343697,104.0625,3227800,73.954177
1998-02-24,103.906197,104.093697,102.9375,103.25,3386800,73.376757
1998-02-25,103.75,104.875,103.625,104.531197,3481800,74.287266
1998-02-26,104.4375,105.218697,104.1875,105.125,3187600,74.709265
1998-02-27,104.968697,105.531197,104.531197,105.125,3442900,74.709265
1998-03-02,105.25,105.75,104.625,104.906197,4252300,74.553767
1998-03-03,104.531197,105.625,104.531197,105.5,3349200,74.975766
1998-03-04,105.093697,105.406197,104.4375,104.8125,4404100,74.48718
1998-03-05,103.5,104.4375,103.156197,103.843697,7268000,73.79868
1998-03-06,104.5625,105.9375,104.4375,105.9375,6896300,75.286685
1998-03-09,105.531197,106.218697,105.25,105.5625,3362800,75.020183
1998-03-10,106.218697,106.843697,105.9375,106.5625,5481900,75.730854
1998-03-11,106.968697,107.3125,106.781197,107.0625,3439600,76.086189
1998-03-12,107.093697,107.593697,106.5,107.5,3191300,76.397108
1998-03-13,107.843697,108.0,106.875,107.093697,2879400,76.10836
1998-03-16,107.843697,108.375,107.531197,108.25,3223600,76.930111
1998-03-17,108.3125,108.5625,107.656197,108.5625,4581900,77.152195
1998-03-18,108.25,108.968697,108.031197,108.968697,1944100,77.440867
1998-03-19,108.968697,109.375,108.656197,109.25,2554800,77.640782
1998-03-20,109.5625,110.1875,108.875,109.875,3123300,78.309302
1998-03-23,109.718697,110.3125,109.406197,109.625,4453100,78.131124
1998-03-24,110.0625,110.8125,109.9375,110.5625,3333600,78.799292
1998-03-25,111.406197,111.531197,109.1875,110.156197,4597600,78.509714
1998-03-26,109.875,110.75,109.625,110.093697,3333500,78.46517
1998-03-27,110.75,110.781197,109.0,109.625,2611300,78.131124
1998-03-30,109.625,110.093697,108.968697,109.5625,3108700,78.086579
1998-03-31,110.156197,111.1875,109.75,109.9375,5926500,78.353846
1998-04-01,110.3125,111.078102,109.406197,110.828102,2929000,78.98859
1998-04-02,110.9375,112.25,110.75,112.031197,3920900,79.846051
1998-04-03,112.343697,112.8125,111.843697,112.593697,3787600,80.246951
1998-04-06,113.25,113.375,111.6875,111.6875,4550500,79.601094
1998-04-07,111.75,111.9375,110.156197,110.9375,5583700,79.066559
1998-04-08,111.218697,111.281197,109.75,110.3125,4854800,78.621114
1998-04-09,110.5625,111.281197,110.531197,111.1875,4481200,79.244737
1998-04-13,111.375,111.375,110.0,110.875,4350200,79.022015
1998-04-14,111.125,111.8125,110.906197,111.8125,3279100,79.690183
1998-04-15,111.968697,112.125,111.156197,112.125,3867200,79.912905
1998-04-16,111.3125,111.5,110.5,110.8125,7177900,78.97747
1998-04-17,110.718697,112.4375,110.4375,112.281197,5688800,80.024229
1998-04-20,112.0,112.5625,111.875,112.25,3688300,80.001994
1998-04-21,112.4375,113.156197,111.906197,112.781197,4573200,80.380585
1998-04-22,112.875,113.4375,112.8125,113.093697,2386100,80.603308
1998-04-23,112.625,113.0,111.75,112.0,5062000,79.823816
1998-04-24,111.75,112.468697,110.343697,110.8125,11039700,78.97747
1998-04-27,109.375,109.6875,107.625,108.718697,14510200,77.48519
1998-04-28,109.781197,109.8125,108.125,108.5625,6511400,77.373867
1998-04-29,109.031197,109.968697,108.4375,109.3125,7703100,77.908401
1998-04-30,110.5625,111.921799,110.406197,111.343697,8684500,79.356061
1998-05-01,111.75,112.593697,111.3125,112.593697,4008800,80.246951
1998-05-04,112.718697,113.3125,112.156197,112.3125,4537200,80.046539
1998-05-05,112.0,112.156197,111.125,111.531197,5146400,79.489694
1998-05-06,112.125,112.125,110.1875,110.218697,5526100,78.554259
1998-05-07,110.5,110.5625,109.343697,109.343697,6940400,77.930635
1998-05-08,110.0,111.375,110.0,111.125,7951000,79.200193
1998-05-11,111.5625,112.218697,110.375,110.75,6336300,78.932925
1998-05-12,110.8125,111.968697,110.343697,111.9375,6045200,79.779272
1998-05-13,112.0625,112.5625,111.593697,112.218697,4441500,79.979684
1998-05-14,111.531197,112.6875,111.343697,111.656197,4187500,79.578783
1998-05-15,112.0,112.218697,110.8125,111.031197,6716100,79.133338
1998-05-18,110.718697,111.593697,109.828102,110.593697,4847200,78.821526
1998-05-19,111.0,111.6875,110.781197,111.343697,5918700,79.356061
1998-05-20,112.093697,112.5,110.875,112.406197,5716600,80.113318
1998-05-21,112.375,112.781197,111.3125,111.6875,6301500,79.601094
1998-05-22,111.75,112.0625,110.9375,111.25,4862200,79.289282
1998-05-26,112.093697,112.093697,109.1875,109.468697,6899300,78.019724
1998-05-27,108.531197,109.906197,107.578102,109.625,10202600,78.131124
1998-05-28,109.875,110.375,109.0625,110.125,4907600,78.48748
1998-05-29,110.625,110.8125,109.031197,109.031197,4772600,77.707913
1998-06-01,108.968697,110.218697,108.5625,109.531197,6092200,78.064269
1998-06-02,110.0,110.343697,109.156197,109.625,6701100,78.131124
1998-06-03,109.875,110.1875,107.875,107.875,6445100,76.883877
1998-06-04,108.25,110.0625,108.0625,109.875,6566300,78.309302
1998-06-05,110.375,112.0,109.875,112.0,8463200,79.823816
1998-06-08,111.9375,112.468697,111.656197,111.875,4159900,79.734727
1998-06-09,111.718697,112.421799,111.406197,112.218697,2725300,79.979684
1998-06-10,111.625,113.0625,111.25,111.5,6186900,79.46746
1998-06-11,111.4375,111.875,109.375,109.406197,8056600,77.97518
1998-06-12,109.875,110.4375,108.25,110.4375,9779000,78.710203
1998-06-15,108.8125,109.906197,107.5,107.531197,10234200,76.638844
1998-06-16,108.406197,109.218697,107.75,109.1875,7471500,77.819312
1998-06-17,110.156197,111.781197,109.9375,111.468697,12057700,79.44515
1998-06-18,111.1875,111.4375,110.75,110.968697,3844600,79.088793
1998-06-19,111.0625,111.234299,109.625,110.0625,3549100,78.692553
1998-06-22,110.25,111.0625,110.0625,110.593697,5438300,79.072348
1998-06-23,111.093697,112.0625,111.0,111.906197,5004600,80.01076
1998-06-24,112.156197,113.6875,111.609299,113.406197,8291900,81.083231
1998-06-25,113.906197,114.4375,112.8125,113.218697,5854800,80.949172
1998-06-26,113.3125,113.843697,113.125,113.6875,4833100,81.284357
1998-06-29,114.25,114.6875,113.796799,114.093697,5953400,81.57478
1998-06-30,113.906197,114.1875,113.0625,113.3125,4284800,81.016239
1998-07-01,114.0625,114.9375,113.625,114.625,3489500,81.954652
1998-07-02,114.718697,114.875,114.25,114.843697,3503900,82.111015
1998-07-06,114.781197,116.0,114.5625,116.0,3144400,82.93775
1998-07-07,115.984299,116.125,115.281197,115.781197,4920700,82.78131
1998-07-08,115.875,116.9375,115.75,116.625,6875000,83.384613
1998-07-09,116.281197,116.718697,115.625,115.843697,6942500,82.825996
1998-07-10,116.031197,116.9375,115.0625,116.468697,7849700,83.272859
1998-07-13,116.5625,116.843697,116.0625,116.5,6555100,83.29524
1998-07-14,116.9375,118.156197,116.9375,117.8125,6983600,84.233652
1998-07-15,118.0625,118.281197,117.531197,117.593697,4977500,84.077212
1998-07-16,117.6875,118.593697,117.0625,118.406197,6315600,84.658134
1998-07-17,118.625,119.0,118.3125,118.5625,3539500,84.769888
1998-07-20,118.75,119.234299,117.9375,118.5625,2338400,84.769888
1998-07-21,119.0,119.0,116.281197,116.5,5518600,83.29524
1998-07-22,116.343697,116.984299,115.531197,116.5,10417300,83.29524
1998-07-23,116.3125,116.593697,113.906197,114.1875,15110900,81.641848
1998-07-24,114.968697,115.093697,112.875,114.093697,11540500,81.57478
1998-07-27,113.625,115.0,112.843697,114.906197,9600000,82.155702
1998-07-28,114.4375,114.656197,111.875,112.968697,13693000,80.770427
1998-07-29,113.718697,114.125,112.25,112.531197,7462400,80.457623
1998-07-30,113.625,114.593697,113.406197,114.218697,6821600,81.664152
1998-07-31,114.343697,114.5,111.3125,111.781197,7680500,79.921387
1998-08-03,111.781197,112.421799,111.031197,111.3125,10486500,79.586278
1998-08-04,112.218697,112.218697,107.0,107.0,15091600,76.502924
1998-08-05,107.9375,108.875,105.593697,108.468697,21718400,77.553014
1998-08-06,108.125,109.5,107.5625,108.9375,13084400,77.888199
1998-08-07,109.6875,110.593697,108.468697,109.125,12083800,78.022258
1998-08-10,108.75,109.656197,108.1875,108.5,6273000,77.575395
1998-08-11,106.781197,107.4375,105.5,106.875,14287100,76.413552
1998-08-12,107.75,108.875,107.5,108.6875,11158400,77.709454
1998-08-13,108.8125,109.656197,107.375,107.375,9073900,76.771042
1998-08-14,108.343697,108.718697,105.781197,106.125,8628500,75.877316
1998-08-17,106.0,108.9375,105.5,108.375,11290000,77.486023
1998-08-18,109.0,110.593697,108.781197,110.375,7603900,78.915984
1998-08-19,111.093697,111.093697,109.625,110.093697,6258600,78.714857
1998-08-20,109.6875,110.406197,109.156197,109.4375,7402800,78.24569
1998-08-21,108.1875,108.718697,105.5,108.5625,16685400,77.620082
1998-08-24,109.25,109.9375,108.3125,109.25,7201700,78.111631
1998-08-25,110.375,111.25,108.640602,109.5,9688300,78.290376
1998-08-26,108.281197,109.625,107.75,108.875,9339700,77.843513
1998-08-27,107.0,107.5625,103.468697,103.75,24887800,74.179237
1998-08-28,104.968697,105.718697,102.156197,103.375,23735900,73.91112
1998-08-31,103.75,104.015602,95.0,96.0,22563100,68.638138
1998-09-01,96.0625,100.5625,93.625,100.0625,24748500,71.542747
1998-09-02,99.8125,101.75,98.781197,99.343697,13843200,71.028816
1998-09-03,97.625,99.375,96.75,98.5625,17311300,70.470276
1998-09-04,99.4375,99.8125,95.75,97.75,17783800,69.889354
1998-09-08,100.875,103.0,99.8125,103.0,14746500,73.643002
1998-09-09,102.75,103.125,100.4375,100.5,12109700,71.855551
1998-09-10,98.4375,99.343697,96.8125,98.5,19889300,70.425589
1998-09-11,98.1875,101.6875,97.0,101.6875,20379800,72.70459
